0.0000
0.0299
0.0300
0.0302
0.0304
0.0306
0.0307
0.0309
0.0311
0.0313
0.0314
0.0316
0.0318
0.0320
0.0322
0.0324
0.0326
0.0327
0.0329
0.0331
0.0333
0.0335
0.0337
0.0339
0.0341
0.0343
0.0345
0.0347
0.0349
0.0351
0.0353
0.0355
0.0357
0.0359
0.0361
0.0363
0.0365
0.0367
0.0370
0.0372
0.0374
0.0376
0.0378
0.0380
0.0383
0.0385
0.0387
0.0389
0.0391
0.0394
0.0396
0.0398
0.0401
0.0403
0.0405
0.0408
0.0410
0.0412
0.0415
0.0417
0.0419
0.0422
0.0424
0.0427
0.0429
0.0432
0.0434
0.0437
0.0439
0.0442
0.0444
0.0447
0.0449
0.0452
0.0455
0.0457
0.0460
0.0463
0.0465
0.0468
0.0471
0.0473
0.0476
0.0479
0.0482
0.0484
0.0487
0.0490
0.0493
0.0496
0.0499
0.0501
0.0504
0.0507
0.0510
0.0513
0.0516
0.0519
0.0522
0.0525
0.0528
0.0531
0.0534
0.0537
0.0540
0.0544
0.0547
0.0550
0.0553
0.0556
0.0559
0.0563
0.0566
0.0569
0.0572
0.0576
0.0579
0.0582
0.0586
0.0589
0.0593
0.0596
0.0599
0.0603
0.0606
0.0610
0.0613
0.0617
0.0621
0.0624
0.0628
0.0631
0.0635
0.0639
0.0642
0.0646
0.0650
0.0654
0.0657
0.0661
0.0665
0.0669
0.0673
0.0677
0.0680
0.0684
0.0688
0.0692
0.0696
0.0700
0.0704
0.0708
0.0712
0.0717
0.0721
0.0725
0.0729
0.0733
0.0738
0.0742
0.0746
0.0750
0.0755
0.0759
0.0763
0.0768
0.0772
0.0777
0.0781
0.0786
0.0790
0.0795
0.0799
0.0804
0.0809
0.0813
0.0818
0.0823
0.0828
0.0832
0.0837
0.0842
0.0847
0.0852
0.0857
0.0862
0.0867
0.0872
0.0877
0.0882
0.0887
0.0892
0.0897
0.0902
0.0907
0.0913
0.0918
0.0923
0.0929
0.0934
0.0939
0.0945
0.0950
0.0956
0.0961
0.0967
0.0972
0.0978
0.0984
0.0989
0.0995
0.1001
0.1007
0.1012
0.1018
0.1024
0.1030
0.1036
0.1042
0.1048
0.1054
0.1060
0.1066
0.1072
0.1079
0.1085
0.1091
0.1097
0.1104
0.1110
0.1117
0.1123
0.1129
0.1136
0.1143
0.1149
0.1156
0.1162
0.1169
0.1176
0.1183
0.1190
0.1196
0.1203
0.1210
0.1217
0.1224
0.1231
0.1239
0.1246
0.1253
0.1260
0.1267
0.1275
0.1282
0.1289
0.1297
0.1304
0.1312
0.1320
0.1327
0.1335
0.1343
0.1350
0.1358
0.1366
0.1374
0.1382
0.1390
0.1398
0.1406
0.1414
0.1422
0.1430
0.1439
0.1447
0.1455
0.1464
0.1472
0.1481
0.1489
0.1498
